candidate_id,area,crop_path,image_id,captured_at,year,lat,lon,compass_angle,is_pano,creator_username,source_url,license,n_panels_detected,height_native,n_views,ocr_status,ocr_text,ocr_conf
venice_mar_vista/469091747740454_0,venice_mar_vista,crops/venice_mar_vista/469091747740454_0.jpg,469091747740454,2016-03-17T15:36:59.257000+00:00,2016,33.993186,-118.464276,48.81543,False,sarawabreus,https://www.mapillary.com/app/?pKey=469091747740454,CC BY-SA 4.0,2,271,1,parking,R | 2AM | R,0.991
venice_mar_vista/247547723768525_0,venice_mar_vista,crops/venice_mar_vista/247547723768525_0.jpg,247547723768525,2016-03-17T15:33:30.985000+00:00,2016,33.991805,-118.468412,142.1187,False,sarawabreus,https://www.mapillary.com/app/?pKey=247547723768525,CC BY-SA 4.0,1,272,1,parking,2AM6AM | VEHICLES OVER | HIGH OR 22 LONG,0.985
venice_mar_vista/465793894683051_0,venice_mar_vista,crops/venice_mar_vista/465793894683051_0.jpg,465793894683051,2016-03-15T23:20:14.504000+00:00,2016,33.990123,-118.467968,81.75189,False,sarawabreus,https://www.mapillary.com/app/?pKey=465793894683051,CC BY-SA 4.0,2,278,1,parking,R | 2AM6AM | R,0.944
venice_mar_vista/383873666086475_0,venice_mar_vista,crops/venice_mar_vista/383873666086475_0.jpg,383873666086475,2016-03-17T15:32:11.013000+00:00,2016,33.990549,-118.463386,134.503,False,sarawabreus,https://www.mapillary.com/app/?pKey=383873666086475,CC BY-SA 4.0,2,306,1,unknown,P | R | 617,0.791
venice_mar_vista/1958164560989146_0,venice_mar_vista,crops/venice_mar_vista/1958164560989146_0.jpg,1958164560989146,2016-03-15T00:59:15.968000+00:00,2016,33.998795,-118.472668,49.30359,False,jesolem,https://www.mapillary.com/app/?pKey=1958164560989146,CC BY-SA 4.0,3,266,1,parking,R | 2AM 6AM | R,0.974
venice_mar_vista/1102351943582893_0,venice_mar_vista,crops/venice_mar_vista/1102351943582893_0.jpg,1102351943582893,2016-03-17T15:37:05.244000+00:00,2016,33.993613,-118.463979,50.96289,False,sarawabreus,https://www.mapillary.com/app/?pKey=1102351943582893,CC BY-SA 4.0,2,276,1,parking,R | 2AM | 6AM,0.92
venice_mar_vista/305790891063900_0,venice_mar_vista,crops/venice_mar_vista/305790891063900_0.jpg,305790891063900,2016-03-17T16:35:09.276000+00:00,2016,33.999291,-118.471705,203.4838,False,sarawabreus,https://www.mapillary.com/app/?pKey=305790891063900,CC BY-SA 4.0,3,274,1,unknown,R | R | 2,0.896
venice_mar_vista/3312570288845379_0,venice_mar_vista,crops/venice_mar_vista/3312570288845379_0.jpg,3312570288845379,2016-03-15T17:11:14.073000+00:00,2016,33.996865,-118.478456,338.2101,False,sarawabreus,https://www.mapillary.com/app/?pKey=3312570288845379,CC BY-SA 4.0,2,274,1,parking,e | THOUR | PARKING,0.896
venice_mar_vista/284114173336197_0,venice_mar_vista,crops/venice_mar_vista/284114173336197_0.jpg,284114173336197,2016-03-17T15:32:13.015000+00:00,2016,33.99056,-118.463464,136.5501,False,sarawabreus,https://www.mapillary.com/app/?pKey=284114173336197,CC BY-SA 4.0,1,270,1,unknown,P | A | R | LUMBER,0.91
venice_mar_vista/768585117144930_0,venice_mar_vista,crops/venice_mar_vista/768585117144930_0.jpg,768585117144930,1970-01-01T00:00:00+00:00,1970,33.986620214286,-118.47331691071,328.12353515625,False,bicivan,https://www.mapillary.com/app/?pKey=768585117144930,CC BY-SA 4.0,1,252,1,unknown,Henna | Tattoos,0.999
venice_mar_vista/905807009964287_1,venice_mar_vista,crops/venice_mar_vista/905807009964287_1.jpg,905807009964287,2017-06-14T10:37:49+00:00,2017,33.999405,-118.47156138889,147.45813821091,False,mly_la,https://www.mapillary.com/app/?pKey=905807009964287,CC BY-SA 4.0,4,277,1,parking,2AM=6AM | 8AM-10AM | 1 | 2HOUR | PARING | 8AM6PM,0.859
venice_mar_vista/902988830535306_0,venice_mar_vista,crops/venice_mar_vista/902988830535306_0.jpg,902988830535306,2014-01-23T22:34:59+00:00,2014,33.985331666667,-118.464711,136.8824,False,jesolem,https://www.mapillary.com/app/?pKey=902988830535306,CC BY-SA 4.0,1,243,2,unknown,WARNING | VENICE CANALS | NEIGHBORHOOD WATCH | We report all suspicious | persons and activities | to Law Enforcement,0.987
venice_mar_vista/934204124037541_0,venice_mar_vista,crops/venice_mar_vista/934204124037541_0.jpg,934204124037541,2016-03-15T01:00:25.966000+00:00,2016,33.996218,-118.469456,143.7818,False,jesolem,https://www.mapillary.com/app/?pKey=934204124037541,CC BY-SA 4.0,2,244,1,unknown,R | R,0.978
venice_mar_vista/491680592073831_0,venice_mar_vista,crops/venice_mar_vista/491680592073831_0.jpg,491680592073831,2016-03-15T17:58:09.811000+00:00,2016,33.990964,-118.464648,218.4415,False,jesolem,https://www.mapillary.com/app/?pKey=491680592073831,CC BY-SA 4.0,1,267,1,unknown,A | R | 亿,0.836
venice_mar_vista/311835976992044_0,venice_mar_vista,crops/venice_mar_vista/311835976992044_0.jpg,311835976992044,2016-03-17T16:37:24.400000+00:00,2016,33.995365,-118.474644,216.6134,False,sarawabreus,https://www.mapillary.com/app/?pKey=311835976992044,CC BY-SA 4.0,1,248,1,parking,2AM= 6AM | VEHICLES OVER | T HICH OR 22 LONG,0.91
venice_mar_vista/863270997590410_0,venice_mar_vista,crops/venice_mar_vista/863270997590410_0.jpg,863270997590410,2016-03-17T15:32:57.012000+00:00,2016,33.991113,-118.465736,135.4745,False,sarawabreus,https://www.mapillary.com/app/?pKey=863270997590410,CC BY-SA 4.0,2,244,1,parking,R | 2AM | 6AM | R,0.929
venice_mar_vista/257205522431691_0,venice_mar_vista,crops/venice_mar_vista/257205522431691_0.jpg,257205522431691,2016-03-17T00:09:30.215000+00:00,2016,33.99798,-118.474205,44.52942,False,jesolem,https://www.mapillary.com/app/?pKey=257205522431691,CC BY-SA 4.0,1,259,1,unknown,P | P | G | N,0.819
venice_mar_vista/475393653794472_0,venice_mar_vista,crops/venice_mar_vista/475393653794472_0.jpg,475393653794472,2017-06-14T10:36:54+00:00,2017,33.998061388889,-118.47409138889,57.858618087747,False,mly_la,https://www.mapillary.com/app/?pKey=475393653794472,CC BY-SA 4.0,6,247,1,parking,PRR | R | 2AM6AM | R | 11 | PARKING | R,0.881
venice_mar_vista/238146391278071_0,venice_mar_vista,crops/venice_mar_vista/238146391278071_0.jpg,238146391278071,2016-03-17T15:32:17.016000+00:00,2016,33.990568,-118.463522,136.5501,False,sarawabreus,https://www.mapillary.com/app/?pKey=238146391278071,CC BY-SA 4.0,1,236,1,parking,2AM6AM | VEHICLES OVER | HOR 22 LON,0.924
venice_mar_vista/736714616995884_0,venice_mar_vista,crops/venice_mar_vista/736714616995884_0.jpg,736714616995884,2016-03-13T20:29:06.912000+00:00,2016,33.992333,-118.473322,114.3561,False,jesolem,https://www.mapillary.com/app/?pKey=736714616995884,CC BY-SA 4.0,3,230,1,unknown,AHEA | R,0.946
venice_mar_vista/1153460238416840_0,venice_mar_vista,crops/venice_mar_vista/1153460238416840_0.jpg,1153460238416840,2016-03-15T19:26:46.468000+00:00,2016,33.990804,-118.464676,44.22546,False,sarawabreus,https://www.mapillary.com/app/?pKey=1153460238416840,CC BY-SA 4.0,1,222,1,parking,WECLOSE | AT9PM | EVERYDAY | PURLIC VALET | P,0.99
venice_mar_vista/1582292036096741_0,venice_mar_vista,crops/venice_mar_vista/1582292036096741_0.jpg,1582292036096741,2025-11-18T17:38:54.101000+00:00,2025,33.986227646867,-118.46189703907,85.379618419919,True,beddy,https://www.mapillary.com/app/?pKey=1582292036096741,CC BY-SA 4.0,2,244,1,unknown,R | DIP | EL,0.858
venice_mar_vista/3996829440623366_0,venice_mar_vista,crops/venice_mar_vista/3996829440623366_0.jpg,3996829440623366,2026-04-30T12:04:04.019000+00:00,2026,33.987013406786,-118.45579248696,42.732290063835,True,beddy,https://www.mapillary.com/app/?pKey=3996829440623366,CC BY-SA 4.0,3,285,1,unknown,P | R | c,0.657
venice_mar_vista/469504270786804_0,venice_mar_vista,crops/venice_mar_vista/469504270786804_0.jpg,469504270786804,2018-07-11T22:52:30.530000+00:00,2018,33.996722284642,-118.47579197898,320.06326293945,False,lvl5,https://www.mapillary.com/app/?pKey=469504270786804,CC BY-SA 4.0,3,218,1,unknown,R | R | R,0.987
venice_mar_vista/3908848795858388_0,venice_mar_vista,crops/venice_mar_vista/3908848795858388_0.jpg,3908848795858388,2016-03-17T15:39:17.632000+00:00,2016,33.99915,-118.46253,29.2738,False,sarawabreus,https://www.mapillary.com/app/?pKey=3908848795858388,CC BY-SA 4.0,2,234,1,parking,P | NO PARKING | 2AM 6AM,0.883
venice_mar_vista/1429550350770712_0,venice_mar_vista,crops/venice_mar_vista/1429550350770712_0.jpg,1429550350770712,2016-03-17T18:41:58.116000+00:00,2016,33.991033,-118.467331,289.3607,False,jesolem,https://www.mapillary.com/app/?pKey=1429550350770712,CC BY-SA 4.0,2,219,1,parking,2HOUR | PARKING,0.972
venice_mar_vista/491142185562736_0,venice_mar_vista,crops/venice_mar_vista/491142185562736_0.jpg,491142185562736,2017-06-15T09:30:22+00:00,2017,34.012565,-118.46701805556,49.0025425282,False,mly_la,https://www.mapillary.com/app/?pKey=491142185562736,CC BY-SA 4.0,1,213,1,unknown,TUMES | DANCE SUPPLIES,0.999
venice_mar_vista/1108461082972777_1,venice_mar_vista,crops/venice_mar_vista/1108461082972777_1.jpg,1108461082972777,2018-03-05T16:28:46.814000+00:00,2018,33.987948598392,-118.4583663808,176.96087646484,False,iandees,https://www.mapillary.com/app/?pKey=1108461082972777,CC BY-SA 4.0,1,244,1,parking,2AM=6AM | 1,0.773
venice_mar_vista/132498515476246_0,venice_mar_vista,crops/venice_mar_vista/132498515476246_0.jpg,132498515476246,2016-03-17T00:22:15.738000+00:00,2016,33.991126,-118.465813,90.78497,False,jesolem,https://www.mapillary.com/app/?pKey=132498515476246,CC BY-SA 4.0,2,211,1,parking,R | R | 2AM,0.968
venice_mar_vista/262142672272790_0,venice_mar_vista,crops/venice_mar_vista/262142672272790_0.jpg,262142672272790,2015-09-10T20:32:04.953000+00:00,2015,33.987399,-118.472797,236.5123,False,canadarunner,https://www.mapillary.com/app/?pKey=262142672272790,CC BY-SA 4.0,2,206,1,parking,PUBLIC | PARKING | Rental | PAY HERE,0.99
venice_mar_vista/1108461082972777_0,venice_mar_vista,crops/venice_mar_vista/1108461082972777_0.jpg,1108461082972777,2018-03-05T16:28:46.814000+00:00,2018,33.987948598392,-118.4583663808,176.96087646484,False,iandees,https://www.mapillary.com/app/?pKey=1108461082972777,CC BY-SA 4.0,1,199,2,unknown,USE | CROSSWALK,1.0
venice_mar_vista/4433629793331514_0,venice_mar_vista,crops/venice_mar_vista/4433629793331514_0.jpg,4433629793331514,2017-06-14T12:09:19+00:00,2017,34.015,-118.46248138889,53.723582339276,False,mly_la,https://www.mapillary.com/app/?pKey=4433629793331514,CC BY-SA 4.0,3,268,1,unknown,@,0.613
venice_mar_vista/782422666045696_1,venice_mar_vista,crops/venice_mar_vista/782422666045696_1.jpg,782422666045696,2016-03-17T16:37:28.404000+00:00,2016,33.995177,-118.475007,216.4205,False,sarawabreus,https://www.mapillary.com/app/?pKey=782422666045696,CC BY-SA 4.0,2,198,1,unknown,R | R,0.995
venice_mar_vista/1202192573547585_0,venice_mar_vista,crops/venice_mar_vista/1202192573547585_0.jpg,1202192573547585,2019-05-18T19:17:11.762000+00:00,2019,34.010623069483,-118.42142059819,235.79833984375,False,worace,https://www.mapillary.com/app/?pKey=1202192573547585,CC BY-SA 4.0,2,202,1,unknown,R | R,0.95
venice_mar_vista/1027636887767249_0,venice_mar_vista,crops/venice_mar_vista/1027636887767249_0.jpg,1027636887767249,2018-09-13T22:10:27.040000+00:00,2018,34.014705473606,-118.47841088976,57.993103027344,False,lvl5,https://www.mapillary.com/app/?pKey=1027636887767249,CC BY-SA 4.0,2,264,1,unknown,四,0.604
venice_mar_vista/159540312672112_0,venice_mar_vista,crops/venice_mar_vista/159540312672112_0.jpg,159540312672112,2016-03-17T15:48:19.292000+00:00,2016,33.992976,-118.452948,293.9885,False,sarawabreus,https://www.mapillary.com/app/?pKey=159540312672112,CC BY-SA 4.0,2,218,1,parking,R | 2AM56AN,0.824
venice_mar_vista/293908892394940_0,venice_mar_vista,crops/venice_mar_vista/293908892394940_0.jpg,293908892394940,2016-03-16T22:29:04.152000+00:00,2016,33.986887,-118.46584,74.96313,False,jesolem,https://www.mapillary.com/app/?pKey=293908892394940,CC BY-SA 4.0,1,206,1,parking,BO | 2AM6AM | VEHICLES OVER | T HCH OR 22 LONG,0.848
venice_mar_vista/524185515249522_0,venice_mar_vista,crops/venice_mar_vista/524185515249522_0.jpg,524185515249522,2017-06-14T10:37:24+00:00,2017,33.998573055556,-118.47312805556,58.905849917233,False,mly_la,https://www.mapillary.com/app/?pKey=524185515249522,CC BY-SA 4.0,2,187,2,parking,E | R | 2AM6AM,0.979
venice_mar_vista/310640707186139_0,venice_mar_vista,crops/venice_mar_vista/310640707186139_0.jpg,310640707186139,2017-06-15T10:22:12+00:00,2017,34.012351388889,-118.45955305556,235.05062081593,False,mly_la,https://www.mapillary.com/app/?pKey=310640707186139,CC BY-SA 4.0,2,186,1,unknown,SPÉED | 25 | NO | TIME,0.965
venice_mar_vista/740136283347450_0,venice_mar_vista,crops/venice_mar_vista/740136283347450_0.jpg,740136283347450,2016-03-15T17:58:04.808000+00:00,2016,33.991037,-118.464598,202.1997,False,jesolem,https://www.mapillary.com/app/?pKey=740136283347450,CC BY-SA 4.0,2,228,2,unknown,1,0.691
venice_mar_vista/218130989680509_0,venice_mar_vista,crops/venice_mar_vista/218130989680509_0.jpg,218130989680509,2016-03-17T15:32:01.004000+00:00,2016,33.990426,-118.462382,124.8546,False,sarawabreus,https://www.mapillary.com/app/?pKey=218130989680509,CC BY-SA 4.0,1,184,1,unknown,R,0.973
