candidate_id,area,crop_path,image_id,captured_at,year,lat,lon,compass_angle,is_pano,creator_username,source_url,license,n_panels_detected,height_native,n_views,ocr_status,ocr_text,ocr_conf
westwood/2955757451327487_0,westwood,crops/westwood/2955757451327487_0.jpg,2955757451327487,2018-11-30T16:46:20.046000+00:00,2018,34.046079578957,-118.44963565749,70.779266357422,False,lvl5,https://www.mapillary.com/app/?pKey=2955757451327487,CC BY-SA 4.0,1,263,3,parking,NOSTOPPING | 9AM | 7AM | 7PM | 4PM | PARKING | BAM | 9AM | 8PM,0.937
westwood/2885556218358384_0,westwood,crops/westwood/2885556218358384_0.jpg,2885556218358384,2016-08-30T21:05:40.530000+00:00,2016,34.050556,-118.446701,245.5002,False,cscrivens,https://www.mapillary.com/app/?pKey=2885556218358384,CC BY-SA 4.0,1,254,2,parking,AOUR | 2 | PARKING | 8AM=8PM,0.961
westwood/285741869912200_0,westwood,crops/westwood/285741869912200_0.jpg,285741869912200,2017-11-02T20:23:12.502000+00:00,2017,34.064319782788,-118.44090445885,41.249946594238,False,lvl5,https://www.mapillary.com/app/?pKey=285741869912200,CC BY-SA 4.0,2,241,4,unknown,20 | MPH,1.0
westwood/944879376331658_0,westwood,crops/westwood/944879376331658_0.jpg,944879376331658,2020-10-22T16:57:10.589000+00:00,2020,34.064174860162,-118.45264521976,65.604034423828,False,shawnfujioka,https://www.mapillary.com/app/?pKey=944879376331658,CC BY-SA 4.0,1,240,1,unknown,Roberts Hall | R | THE | ROBERTS | COMPANES,0.987
westwood/950213785756650_0,westwood,crops/westwood/950213785756650_0.jpg,950213785756650,2020-10-22T23:05:06.637000+00:00,2020,34.06438168586,-118.45164716411,253.76979064941,False,shawnfujioka,https://www.mapillary.com/app/?pKey=950213785756650,CC BY-SA 4.0,1,246,1,parking,PARKING | 8AM | MAM,0.948
westwood/162366585801776_0,westwood,crops/westwood/162366585801776_0.jpg,162366585801776,2016-08-02T16:29:07.521000+00:00,2016,34.047953,-118.443795,252.6041,False,mapkin,https://www.mapillary.com/app/?pKey=162366585801776,CC BY-SA 4.0,2,246,1,unknown,Mobil | 299 | CM | 3.09 | TT | 3.19 | Tut Corsir,0.916
westwood/904935000071370_0,westwood,crops/westwood/904935000071370_0.jpg,904935000071370,2018-11-30T16:45:20.310000+00:00,2018,34.045657618729,-118.45137275763,71.712608337402,False,lvl5,https://www.mapillary.com/app/?pKey=904935000071370,CC BY-SA 4.0,1,232,7,parking,ZONE | NOSTOPPING | 9AM | 7AM | 7PM | K46 | 8 | AM | 4 | 8PM,0.957
westwood/1500736727496906_0,westwood,crops/westwood/1500736727496906_0.jpg,1500736727496906,2024-08-05T21:59:11.824000+00:00,2024,34.0474601,-118.4363207,148.0,False,jstreit,https://www.mapillary.com/app/?pKey=1500736727496906,CC BY-SA 4.0,3,677,1,unknown,,0.0
westwood/1380709968953294_0,westwood,crops/westwood/1380709968953294_0.jpg,1380709968953294,2017-06-14T09:53:55+00:00,2017,34.04921,-118.43647805556,231.59356332911,False,mly_la,https://www.mapillary.com/app/?pKey=1380709968953294,CC BY-SA 4.0,2,232,1,parking,HOUR | PARKING | 8AM=8PM,0.954
westwood/257693482709959_0,westwood,crops/westwood/257693482709959_0.jpg,257693482709959,2018-11-30T16:46:24.215000+00:00,2018,34.046157149787,-118.44946458291,70.567123413086,False,lvl5,https://www.mapillary.com/app/?pKey=257693482709959,CC BY-SA 4.0,2,226,3,parking,LOCK | NOSTOPPING | 7 | PARKING | 9AM | BAM | B,0.978
westwood/804183043852336_0,westwood,crops/westwood/804183043852336_0.jpg,804183043852336,2016-08-30T21:06:06.572000+00:00,2016,34.051986,-118.447936,236.8755,False,cscrivens,https://www.mapillary.com/app/?pKey=804183043852336,CC BY-SA 4.0,1,221,1,parking,2HOUR | PARKING | 8AM6PM,0.988
westwood/486211459163704_0,westwood,crops/westwood/486211459163704_0.jpg,486211459163704,2018-11-30T16:45:30.987000+00:00,2018,34.045680384517,-118.45113883223,72.484504699707,False,lvl5,https://www.mapillary.com/app/?pKey=486211459163704,CC BY-SA 4.0,1,229,7,parking,NOSTOPE | 0PARKING,0.941
westwood/3945103562251232_0,westwood,crops/westwood/3945103562251232_0.jpg,3945103562251232,2015-01-25T18:25:51+00:00,2015,34.059789,-118.440328,248.7823,False,gyllen,https://www.mapillary.com/app/?pKey=3945103562251232,CC BY-SA 4.0,2,237,1,unknown,D,0.877
westwood/973623256801835_0,westwood,crops/westwood/973623256801835_0.jpg,973623256801835,2016-08-30T21:06:26.552000+00:00,2016,34.053654,-118.449334,233.3928,False,cscrivens,https://www.mapillary.com/app/?pKey=973623256801835,CC BY-SA 4.0,1,213,1,parking,NO | STOPPING | ANY | TIME,0.999
westwood/1333101073732686_0,westwood,crops/westwood/1333101073732686_0.jpg,1333101073732686,2016-08-30T20:55:04.837000+00:00,2016,34.055507,-118.445727,276.8035,False,cscrivens,https://www.mapillary.com/app/?pKey=1333101073732686,CC BY-SA 4.0,1,213,1,parking,TOW-AWAY | NO | PARKING | 6PM | 7AM,0.98
westwood/3095036427386620_0,westwood,crops/westwood/3095036427386620_0.jpg,3095036427386620,2017-06-14T09:54:07+00:00,2017,34.048139722222,-118.43553638889,233.17051563804,False,mly_la,https://www.mapillary.com/app/?pKey=3095036427386620,CC BY-SA 4.0,2,215,1,unknown,an | be,0.956
westwood/497981788016989_0,westwood,crops/westwood/497981788016989_0.jpg,497981788016989,2018-07-30T19:25:03.790000+00:00,2018,34.059433929847,-118.44444227643,327.02673339844,False,lvl5,https://www.mapillary.com/app/?pKey=497981788016989,CC BY-SA 4.0,1,232,1,parking,7AM010AM | 3PMPM | EXCEPT SAT AND SUN | TRANSIT BOOES | EXCMPTEO,0.828
westwood/1455849318140951_0,westwood,crops/westwood/1455849318140951_0.jpg,1455849318140951,2020-10-22T16:57:20.561000+00:00,2020,34.064185744006,-118.45253091245,64.375366210938,False,shawnfujioka,https://www.mapillary.com/app/?pKey=1455849318140951,CC BY-SA 4.0,1,202,1,unknown,R,0.999
westwood/486787749230896_0,westwood,crops/westwood/486787749230896_0.jpg,486787749230896,2018-07-13T22:42:13.284000+00:00,2018,34.045260404445,-118.45261115458,63.923152923584,False,lvl5,https://www.mapillary.com/app/?pKey=486787749230896,CC BY-SA 4.0,2,201,1,parking,PHARM | NOSTOPPING,0.97
westwood/3012817878946133_0,westwood,crops/westwood/3012817878946133_0.jpg,3012817878946133,2016-08-30T21:06:20.523000+00:00,2016,34.053124,-118.448869,233.8042,False,cscrivens,https://www.mapillary.com/app/?pKey=3012817878946133,CC BY-SA 4.0,1,197,1,unknown,47,0.997
westwood/925258241619471_0,westwood,crops/westwood/925258241619471_0.jpg,925258241619471,2020-10-22T23:04:14.727000+00:00,2020,34.064515978154,-118.45099477836,204.64332580566,False,shawnfujioka,https://www.mapillary.com/app/?pKey=925258241619471,CC BY-SA 4.0,1,204,2,parking,NO | PARKING | 8AM10 AM | SRIT CLEAN,0.903
westwood/1777595159295712_0,westwood,crops/westwood/1777595159295712_0.jpg,1777595159295712,2018-07-11T18:31:44.652000+00:00,2018,34.057050200604,-118.44270617422,80.497268676758,False,lvl5,https://www.mapillary.com/app/?pKey=1777595159295712,CC BY-SA 4.0,1,186,2,unknown,OVER 6000 LBS,0.999
westwood/584678115783194_0,westwood,crops/westwood/584678115783194_0.jpg,584678115783194,2018-07-30T19:26:00.641000+00:00,2018,34.060699303279,-118.44536646323,353.3203125,False,lvl5,https://www.mapillary.com/app/?pKey=584678115783194,CC BY-SA 4.0,3,250,4,unknown,日,0.614
westwood/264338968806901_0,westwood,crops/westwood/264338968806901_0.jpg,264338968806901,2018-07-30T22:02:18.590000+00:00,2018,34.062806747228,-118.44540707211,186.82357788086,False,lvl5,https://www.mapillary.com/app/?pKey=264338968806901,CC BY-SA 4.0,1,240,1,unknown,1,0.637
westwood/756329418387140_0,westwood,crops/westwood/756329418387140_0.jpg,756329418387140,2018-07-30T19:26:02.143000+00:00,2018,34.060848370258,-118.44535222886,358.69442749023,False,lvl5,https://www.mapillary.com/app/?pKey=756329418387140,CC BY-SA 4.0,3,544,2,unknown,,0.0
westwood/760505107958849_0,westwood,crops/westwood/760505107958849_0.jpg,760505107958849,2018-07-30T19:25:04.858000+00:00,2018,34.059489865036,-118.4444818229,327.25506591797,False,lvl5,https://www.mapillary.com/app/?pKey=760505107958849,CC BY-SA 4.0,4,193,3,unknown,GOSY,0.894
westwood/782846442619900_0,westwood,crops/westwood/782846442619900_0.jpg,782846442619900,2018-11-30T16:45:11.537000+00:00,2018,34.045498958038,-118.45186389233,68.315032958984,False,lvl5,https://www.mapillary.com/app/?pKey=782846442619900,CC BY-SA 4.0,1,196,7,parking,NOSTOPPING | TAM | 9AN | 4FM | 7es | 30PARKING | 9AM | BA | 8,0.854
westwood/154268956555636_0,westwood,crops/westwood/154268956555636_0.jpg,154268956555636,2017-06-14T09:54:07+00:00,2017,34.048225,-118.435595,143.16120075152,False,mly_la,https://www.mapillary.com/app/?pKey=154268956555636,CC BY-SA 4.0,2,178,1,unknown,THE | hin,0.947
westwood/4108185275909554_0,westwood,crops/westwood/4108185275909554_0.jpg,4108185275909554,2018-07-30T22:05:37.870000+00:00,2018,34.057371453314,-118.44945048095,243.76892089844,False,lvl5,https://www.mapillary.com/app/?pKey=4108185275909554,CC BY-SA 4.0,2,248,1,unknown,—A | 1,0.527
westwood/464214147974416_0,westwood,crops/westwood/464214147974416_0.jpg,464214147974416,2018-11-30T16:45:13.807000+00:00,2018,34.045563310405,-118.45161122427,71.446762084961,False,lvl5,https://www.mapillary.com/app/?pKey=464214147974416,CC BY-SA 4.0,1,187,7,parking,NOSTOPPING | 30PARKING | Bas,0.822
westwood/604169957642154_0,westwood,crops/westwood/604169957642154_0.jpg,604169957642154,2018-02-26T19:04:03.505000+00:00,2018,34.06246924633,-118.44692215367,219.76924133301,False,whereismystreet,https://www.mapillary.com/app/?pKey=604169957642154,CC BY-SA 4.0,3,476,3,unknown,,0.0
westwood/150441846989464_0,westwood,crops/westwood/150441846989464_0.jpg,150441846989464,2018-07-30T19:25:01.488000+00:00,2018,34.059343829682,-118.44436689875,328.89898681641,False,lvl5,https://www.mapillary.com/app/?pKey=150441846989464,CC BY-SA 4.0,2,201,1,parking,R | 7AM,0.676
westwood/512184666632752_0,westwood,crops/westwood/512184666632752_0.jpg,512184666632752,2018-08-10T02:09:31.704000+00:00,2018,34.058102989927,-118.44787447716,331.82733154297,False,lvl5,https://www.mapillary.com/app/?pKey=512184666632752,CC BY-SA 4.0,1,157,7,unknown,FlyAway | Bus | to LAX,0.999
westwood/961456681251425_0,westwood,crops/westwood/961456681251425_0.jpg,961456681251425,2018-07-11T18:32:45.739000+00:00,2018,34.058002175957,-118.4389938785,74.959915161133,False,lvl5,https://www.mapillary.com/app/?pKey=961456681251425,CC BY-SA 4.0,2,159,1,parking,R | NOPARKING | ANY TIME,0.982
westwood/775918083110022_0,westwood,crops/westwood/775918083110022_0.jpg,775918083110022,2020-10-22T16:56:44.593000+00:00,2020,34.064076574674,-118.45290000631,55.122924804688,False,shawnfujioka,https://www.mapillary.com/app/?pKey=775918083110022,CC BY-SA 4.0,1,177,1,parking,8AM1IAM | TNURSD,0.816
westwood/4714317905250635_0,westwood,crops/westwood/4714317905250635_0.jpg,4714317905250635,2018-07-30T22:02:17.991000+00:00,2018,34.062869425032,-118.44540530805,187.01890563965,False,lvl5,https://www.mapillary.com/app/?pKey=4714317905250635,CC BY-SA 4.0,2,220,1,unknown,O0,0.558
westwood/446505176390445_0,westwood,crops/westwood/446505176390445_0.jpg,446505176390445,2017-11-21T16:07:12.415000+00:00,2017,34.048936840511,-118.44909737741,232.25366210938,False,astheduke,https://www.mapillary.com/app/?pKey=446505176390445,CC BY-SA 4.0,1,155,2,unknown,R,0.998
westwood/1218042878615955_0,westwood,crops/westwood/1218042878615955_0.jpg,1218042878615955,2018-11-30T16:46:03.618000+00:00,2018,34.045935646136,-118.45023668298,69.518074035645,False,lvl5,https://www.mapillary.com/app/?pKey=1218042878615955,CC BY-SA 4.0,2,220,3,unknown,SAN SROOL 2OW,0.551
westwood/180982760437925_0,westwood,crops/westwood/180982760437925_0.jpg,180982760437925,2016-08-30T21:06:02.513000+00:00,2016,34.051714,-118.447688,237.7564,False,cscrivens,https://www.mapillary.com/app/?pKey=180982760437925,CC BY-SA 4.0,1,159,1,parking,2HOUR | PARKING | 6FM,0.942
westwood/321425509413007_0,westwood,crops/westwood/321425509413007_0.jpg,321425509413007,2016-08-30T21:03:18.851000+00:00,2016,34.057343,-118.448899,348.2994,False,cscrivens,https://www.mapillary.com/app/?pKey=321425509413007,CC BY-SA 4.0,1,153,1,parking,STOPPIN | ANY TIME,0.988
westwood/2974682646141523_0,westwood,crops/westwood/2974682646141523_0.jpg,2974682646141523,2018-11-30T16:52:39.230000+00:00,2018,34.048802408257,-118.43984420691,71.484756469727,False,lvl5,https://www.mapillary.com/app/?pKey=2974682646141523,CC BY-SA 4.0,2,216,7,unknown,日,0.53
westwood/3651235884981643_0,westwood,crops/westwood/3651235884981643_0.jpg,3651235884981643,2018-11-30T16:45:02.229000+00:00,2018,34.045289261738,-118.45254436871,63.923595428467,False,lvl5,https://www.mapillary.com/app/?pKey=3651235884981643,CC BY-SA 4.0,1,158,7,parking,NO | STOPPING | RY6 | 7eM | PARKING | 8 | AM | 8PM,0.902
westwood/228272985305192_0,westwood,crops/westwood/228272985305192_0.jpg,228272985305192,2018-11-30T16:44:59.494000+00:00,2018,34.045202107066,-118.4527491276,64.283340454102,False,lvl5,https://www.mapillary.com/app/?pKey=228272985305192,CC BY-SA 4.0,2,189,11,parking,NOSTOPPING | 9 | 8AM | 414 | 82,0.675
westwood/270883984751238_0,westwood,crops/westwood/270883984751238_0.jpg,270883984751238,2015-01-25T18:26:33+00:00,2015,34.057858,-118.447442,247.6956,False,gyllen,https://www.mapillary.com/app/?pKey=270883984751238,CC BY-SA 4.0,1,152,1,unknown,JO NOT | BLOCK | INTERSECTION,0.939
westwood/159421696315882_0,westwood,crops/westwood/159421696315882_0.jpg,159421696315882,2018-07-11T18:33:49.274000+00:00,2018,34.059545223055,-118.43522620106,336.88613891602,False,lvl5,https://www.mapillary.com/app/?pKey=159421696315882,CC BY-SA 4.0,2,146,1,parking,NO | PARKING | 2 PARKING | 8AM | 6PM,0.974
westwood/202478601691451_0,westwood,crops/westwood/202478601691451_0.jpg,202478601691451,2018-11-30T16:45:11.270000+00:00,2018,34.045487290673,-118.45189886094,67.150810241699,False,lvl5,https://www.mapillary.com/app/?pKey=202478601691451,CC BY-SA 4.0,1,158,7,unknown,NOSTUPTING | 30 | BA,0.838
westwood/314006590219623_0,westwood,crops/westwood/314006590219623_0.jpg,314006590219623,2018-08-10T02:09:40.709000+00:00,2018,34.058850532078,-118.44843738737,327.96786499023,False,lvl5,https://www.mapillary.com/app/?pKey=314006590219623,CC BY-SA 4.0,3,416,1,unknown,,0.0
westwood/686627426893146_0,westwood,crops/westwood/686627426893146_0.jpg,686627426893146,2023-12-12T20:23:16.662000+00:00,2023,34.062601961556,-118.44499552131,18.790864923915,False,filipb,https://www.mapillary.com/app/?pKey=686627426893146,CC BY-SA 4.0,3,413,1,unknown,,0.0
westwood/543005037084473_0,westwood,crops/westwood/543005037084473_0.jpg,543005037084473,2016-08-30T20:53:40.841000+00:00,2016,34.057572,-118.447656,96.3855,False,cscrivens,https://www.mapillary.com/app/?pKey=543005037084473,CC BY-SA 4.0,1,407,1,unknown,,0.0
westwood/1166554757139601_0,westwood,crops/westwood/1166554757139601_0.jpg,1166554757139601,2016-08-30T20:54:20.895000+00:00,2016,34.055603,-118.445953,85.81488,False,cscrivens,https://www.mapillary.com/app/?pKey=1166554757139601,CC BY-SA 4.0,2,405,1,unknown,,0.0
westwood/1339500276696265_0,westwood,crops/westwood/1339500276696265_0.jpg,1339500276696265,2023-12-12T20:23:13.320000+00:00,2023,34.062599814189,-118.44477815757,22.432239282425,False,filipb,https://www.mapillary.com/app/?pKey=1339500276696265,CC BY-SA 4.0,1,399,1,unknown,,0.0
westwood/492122728572290_0,westwood,crops/westwood/492122728572290_0.jpg,492122728572290,2018-07-30T22:02:20.991000+00:00,2018,34.062537674863,-118.44542049356,184.92498779297,False,lvl5,https://www.mapillary.com/app/?pKey=492122728572290,CC BY-SA 4.0,3,398,1,unknown,,0.0
westwood/746643479307386_0,westwood,crops/westwood/746643479307386_0.jpg,746643479307386,2016-08-30T20:54:22.899000+00:00,2016,34.055558,-118.445904,80.43201,False,cscrivens,https://www.mapillary.com/app/?pKey=746643479307386,CC BY-SA 4.0,1,140,1,unknown,onLoash,0.92
westwood/321141522909912_0,westwood,crops/westwood/321141522909912_0.jpg,321141522909912,2018-11-30T16:45:40.098000+00:00,2018,34.045694659303,-118.45105525077,72.441970825195,False,lvl5,https://www.mapillary.com/app/?pKey=321141522909912,CC BY-SA 4.0,1,142,7,parking,7AM T0 4 PM | SUNDAY,0.892
westwood/267550838385317_0,westwood,crops/westwood/267550838385317_0.jpg,267550838385317,2020-10-22T23:05:02.672000+00:00,2020,34.064377009656,-118.451588677,252.95397949219,False,shawnfujioka,https://www.mapillary.com/app/?pKey=267550838385317,CC BY-SA 4.0,1,134,1,parking,NO | PARKING,0.963
westwood/994485604419607_0,westwood,crops/westwood/994485604419607_0.jpg,994485604419607,2015-10-03T16:13:21.358000+00:00,2015,34.063131,-118.45234,1.716675,False,ahealthydesign,https://www.mapillary.com/app/?pKey=994485604419607,CC BY-SA 4.0,1,142,1,parking,"8AM"" | IIAM",0.866
westwood/155052649813847_0,westwood,crops/westwood/155052649813847_0.jpg,155052649813847,2016-08-30T20:55:36.864000+00:00,2016,34.056866,-118.446945,265.0508,False,cscrivens,https://www.mapillary.com/app/?pKey=155052649813847,CC BY-SA 4.0,1,149,1,parking,PARNING | 9A41m,0.748
westwood/236933864895671_0,westwood,crops/westwood/236933864895671_0.jpg,236933864895671,2016-08-30T20:56:26.879000+00:00,2016,34.057804,-118.447958,213.8661,False,cscrivens,https://www.mapillary.com/app/?pKey=236933864895671,CC BY-SA 4.0,1,157,1,unknown,101 | SOPPPNES,0.684
