candidate_id,area,crop_path,image_id,captured_at,year,lat,lon,compass_angle,is_pano,creator_username,source_url,license,n_panels_detected,height_native,n_views,ocr_status,ocr_text,ocr_conf
koreatown/1012453355956617_0,koreatown,crops/koreatown/1012453355956617_0.jpg,1012453355956617,2019-12-21T19:47:58.142000+00:00,2019,34.067154,-118.303148,266.16320800781,False,mikaeljudah,https://www.mapillary.com/app/?pKey=1012453355956617,CC BY-SA 4.0,2,402,1,parking,8AM10AM | WEDNESDAY | STREET | 2 | HOUR | PARKING | 8AM6PM,0.966
koreatown/1416218309007868_0,koreatown,crops/koreatown/1416218309007868_0.jpg,1416218309007868,2024-03-27T18:54:33.262000+00:00,2024,34.058829223298,-118.29072359814,227.12733914995,False,dan613,https://www.mapillary.com/app/?pKey=1416218309007868,CC BY-SA 4.0,2,392,1,parking,TOW-AWAY | TEMPORARY | NOPARKING | 6PM | 6AM | MY 4 SUNDAY,0.976
koreatown/305547004582759_0,koreatown,crops/koreatown/305547004582759_0.jpg,305547004582759,2020-01-20T22:40:22.101000+00:00,2020,34.069604,-118.30044,185.18701171875,False,cfwarren3,https://www.mapillary.com/app/?pKey=305547004582759,CC BY-SA 4.0,2,403,1,parking,TOW AWAY | NO STOPPING | 7AM109A | 12NOON2PM | FRIDAY,0.93
koreatown/6090829964276262_0,koreatown,crops/koreatown/6090829964276262_0.jpg,6090829964276262,2017-08-04T08:27:55+00:00,2017,34.064274722222,-118.29196138889,17.102872273932,False,mly_la,https://www.mapillary.com/app/?pKey=6090829964276262,CC BY-SA 4.0,2,390,3,unknown,PRIYATE | PROPERTY | REXCESSIVE ID | UNASTHORIZED VENILCES,0.953
koreatown/1084170915326121_0,koreatown,crops/koreatown/1084170915326121_0.jpg,1084170915326121,2020-01-20T23:59:37.084000+00:00,2020,34.052219,-118.300045,178.84234619141,False,cfwarren3,https://www.mapillary.com/app/?pKey=1084170915326121,CC BY-SA 4.0,3,422,1,parking,NOSTOPPING | 4pm7PM,0.832
koreatown/960270391375844_0,koreatown,crops/koreatown/960270391375844_0.jpg,960270391375844,2020-01-25T00:02:18.167000+00:00,2020,34.063183,-118.309097,127.76550292969,False,turne514,https://www.mapillary.com/app/?pKey=960270391375844,CC BY-SA 4.0,2,379,1,parking,PASSENGER | LOADING ONLY | HOUR | PARKING | 8AM11AM | HOUR | PARKING | 8AM 6FM,0.981
koreatown/1078571849301065_0,koreatown,crops/koreatown/1078571849301065_0.jpg,1078571849301065,2017-08-10T07:49:41+00:00,2017,34.059998055556,-118.30792638889,267.67636946259,False,mly_la,https://www.mapillary.com/app/?pKey=1078571849301065,CC BY-SA 4.0,2,382,1,parking,10 | HOUR | PKING | 6P.M.,0.94
koreatown/131603785678876_0,koreatown,crops/koreatown/131603785678876_0.jpg,131603785678876,2020-01-23T23:15:59.224000+00:00,2020,34.054969,-118.304188,179.45440673828,False,cfwarren3,https://www.mapillary.com/app/?pKey=131603785678876,CC BY-SA 4.0,1,365,2,unknown,SOHOOD,0.997
koreatown/307518580776345_0,koreatown,crops/koreatown/307518580776345_0.jpg,307518580776345,2020-01-20T19:34:28.228000+00:00,2020,34.055872,-118.303934,91.369140625,False,cfwarren3,https://www.mapillary.com/app/?pKey=307518580776345,CC BY-SA 4.0,2,365,1,parking,OPARKING | 6AM | 6PM,0.974
koreatown/495260971625720_0,koreatown,crops/koreatown/495260971625720_0.jpg,495260971625720,2019-12-21T20:08:14.168000+00:00,2019,34.065286,-118.308982,89.999969482422,False,mikaeljudah,https://www.mapillary.com/app/?pKey=495260971625720,CC BY-SA 4.0,2,355,1,parking,2HOUR | PARKING | 8AM6PM,0.968
koreatown/405407567596371_0,koreatown,crops/koreatown/405407567596371_0.jpg,405407567596371,2019-12-21T19:48:11.340000+00:00,2019,34.067181,-118.303275,78.624206542969,False,mikaeljudah,https://www.mapillary.com/app/?pKey=405407567596371,CC BY-SA 4.0,2,345,1,parking,8AM10AM | 2HOUR | PARKING | 8AM6PM,0.957
koreatown/1571092247072573_0,koreatown,crops/koreatown/1571092247072573_0.jpg,1571092247072573,2024-04-17T21:37:43.082000+00:00,2024,34.052797999529,-118.29780819681,117.17890017674,False,dan613,https://www.mapillary.com/app/?pKey=1571092247072573,CC BY-SA 4.0,1,439,1,unknown,SON CRISG,0.642
koreatown/2904772606447639_0,koreatown,crops/koreatown/2904772606447639_0.jpg,2904772606447639,2020-01-18T23:00:55.123000+00:00,2020,34.06358,-118.294468,90.853790283203,False,cfwarren3,https://www.mapillary.com/app/?pKey=2904772606447639,CC BY-SA 4.0,1,337,1,parking,Y | TOW-AWA | NO | STOPPING | 9AM | 7AM- | 4PM-7PM | NO | PARKING | ANY TIME,0.981
koreatown/462533661521707_0,koreatown,crops/koreatown/462533661521707_0.jpg,462533661521707,2016-10-19T18:26:40.577000+00:00,2016,34.062946650862,-118.30038535763,187.13547625728,False,jopparn,https://www.mapillary.com/app/?pKey=462533661521707,CC BY-SA 4.0,3,345,1,parking,NOSTOPPN | 7 | 9 | 2PARKI | 9 | 6 | J0A,0.885
koreatown/132877705551533_0,koreatown,crops/koreatown/132877705551533_0.jpg,132877705551533,2020-01-23T23:08:11.269000+00:00,2020,34.052689,-118.303732,270.74359130859,False,cfwarren3,https://www.mapillary.com/app/?pKey=132877705551533,CC BY-SA 4.0,1,315,1,unknown,ALUX | NAHUAL | EN CONCIERTO | SAB 29 FEB | 323-694-9949 | TICKETON,0.987
koreatown/496810371373082_0,koreatown,crops/koreatown/496810371373082_0.jpg,496810371373082,2020-01-20T20:57:18.096000+00:00,2020,34.063486,-118.300412,180.0,False,cfwarren3,https://www.mapillary.com/app/?pKey=496810371373082,CC BY-SA 4.0,2,332,1,parking,NOSTOPPING | 7AM9AM | 8A1A,0.87
koreatown/456950222275122_0,koreatown,crops/koreatown/456950222275122_0.jpg,456950222275122,2020-01-17T22:46:58.090000+00:00,2020,34.061709,-118.302365,88.682830810547,False,cfwarren3,https://www.mapillary.com/app/?pKey=456950222275122,CC BY-SA 4.0,1,306,1,parking,ANTI-GRIDLOCK | ZONE | NOSTOPPING | PARKING,0.979
koreatown/1107416096447373_0,koreatown,crops/koreatown/1107416096447373_0.jpg,1107416096447373,2020-01-17T22:58:10.131000+00:00,2020,34.057783,-118.294509,258.24395751953,False,cfwarren3,https://www.mapillary.com/app/?pKey=1107416096447373,CC BY-SA 4.0,1,327,1,unknown,A,0.882
koreatown/479522773166628_0,koreatown,crops/koreatown/479522773166628_0.jpg,479522773166628,2015-09-11T00:19:02.694000+00:00,2015,34.068163,-118.302873,358.7328,False,canadarunner,https://www.mapillary.com/app/?pKey=479522773166628,CC BY-SA 4.0,2,315,1,parking,8AM=1 | 10AM | 2 | HOUR | PARKING | BAMPM,0.92
koreatown/888918591838929_0,koreatown,crops/koreatown/888918591838929_0.jpg,888918591838929,2016-10-19T18:55:15.845000+00:00,2016,34.062827048946,-118.30786789989,343.19734728787,False,jopparn,https://www.mapillary.com/app/?pKey=888918591838929,CC BY-SA 4.0,2,324,2,parking,-10AM | HOUR | PARKING | BA6P.M,0.877
koreatown/768755117175174_0,koreatown,crops/koreatown/768755117175174_0.jpg,768755117175174,2019-12-21T19:32:55.166000+00:00,2019,34.067186,-118.303478,89.999969482422,False,mikaeljudah,https://www.mapillary.com/app/?pKey=768755117175174,CC BY-SA 4.0,2,303,3,parking,8AM 10AM | 2HOUR | PARKING | 8AM 6PM,0.951
koreatown/476477656737670_0,koreatown,crops/koreatown/476477656737670_0.jpg,476477656737670,2020-01-18T19:07:27.314000+00:00,2020,34.069596,-118.291644,359.560546875,False,cfwarren3,https://www.mapillary.com/app/?pKey=476477656737670,CC BY-SA 4.0,1,308,1,parking,ANTI-GRIDLOCK | ZONE | TOW-AWAY | NO STOPPING | 7AM=9AM | 4PM=7PM | e | HOUR | 1 | PARKING | 9AM | 4PM,0.921
koreatown/372582960706845_0,koreatown,crops/koreatown/372582960706845_0.jpg,372582960706845,2017-08-04T08:27:33+00:00,2017,34.065384722222,-118.29176638889,179.40967483139,False,mly_la,https://www.mapillary.com/app/?pKey=372582960706845,CC BY-SA 4.0,1,295,2,parking,ANTI-GRIDLOCK | ZONE | TOW-AWAY | NO STOPPING | 7AM9AM | 4PM=7PM | B | HOUR | PARKING | AM4PM,0.98
koreatown/777782219594075_0,koreatown,crops/koreatown/777782219594075_0.jpg,777782219594075,2020-01-18T23:59:29.178000+00:00,2020,34.069146,-118.291296,272.30438232422,False,cfwarren3,https://www.mapillary.com/app/?pKey=777782219594075,CC BY-SA 4.0,1,294,1,unknown,BRYNDIS | CAMINANTES | RAMIBEZ | DEAGUST | FUSITIVOS-GRUPO VENUS | SAB 15 FEB | 323-244-2540,0.982
koreatown/951616358941478_0,koreatown,crops/koreatown/951616358941478_0.jpg,951616358941478,2016-10-19T20:33:17.913000+00:00,2016,34.06848307303,-118.30902698824,19.902899219605,False,jopparn,https://www.mapillary.com/app/?pKey=951616358941478,CC BY-SA 4.0,1,295,3,parking,TOW-AWAY | NOS | STOPD | ING | THE | EROS | TIME | ANY | 380E,0.963
koreatown/598029561590701_0,koreatown,crops/koreatown/598029561590701_0.jpg,598029561590701,2017-08-10T07:48:20+00:00,2017,34.063438055556,-118.30791305556,270.9685790899,False,mly_la,https://www.mapillary.com/app/?pKey=598029561590701,CC BY-SA 4.0,2,304,1,parking,8AM | 30 | PARKING | 8,0.918
koreatown/544182600078778_0,koreatown,crops/koreatown/544182600078778_0.jpg,544182600078778,2018-12-28T21:47:31.896000+00:00,2018,34.058797497217,-118.3078400661,1.0546875,False,lvl5,https://www.mapillary.com/app/?pKey=544182600078778,CC BY-SA 4.0,2,297,1,parking,END | ROAD WORK | 10AMIPM | AOUR | PARKING | how,0.947
koreatown/294358228906432_0,koreatown,crops/koreatown/294358228906432_0.jpg,294358228906432,2017-07-17T07:25:57+00:00,2017,34.065073055556,-118.29176305556,179.32995053659,False,mly_la,https://www.mapillary.com/app/?pKey=294358228906432,CC BY-SA 4.0,3,296,1,parking,THRU | TRAFFIC | MERGE | LEFT | -CROLOC | TOW-AWAY | NO STOPPING | 7AM=9AM | 4PM=7PH,0.95
koreatown/376348350388874_0,koreatown,crops/koreatown/376348350388874_0.jpg,376348350388874,2020-01-20T23:28:57.105000+00:00,2020,34.060719,-118.30972,271.75036621094,False,cfwarren3,https://www.mapillary.com/app/?pKey=376348350388874,CC BY-SA 4.0,2,317,1,parking,TAH=2PH | 2HOUR | PARKING | 6Ps,0.845
koreatown/840835610181444_0,koreatown,crops/koreatown/840835610181444_0.jpg,840835610181444,2017-07-19T16:19:51+00:00,2017,34.069464722222,-118.30788805556,89.121153818259,False,mly_la,https://www.mapillary.com/app/?pKey=840835610181444,CC BY-SA 4.0,3,302,1,parking,SCHOOL | PARKING | 8AM6P,0.896
koreatown/372422340837586_0,koreatown,crops/koreatown/372422340837586_0.jpg,372422340837586,2020-01-23T23:48:19.181000+00:00,2020,34.065725,-118.302923,184.08477783203,False,cfwarren3,https://www.mapillary.com/app/?pKey=372422340837586,CC BY-SA 4.0,2,289,1,parking,PARKING | 2HOUR | PARKING | BAH69M,0.951
koreatown/411175521628713_0,koreatown,crops/koreatown/411175521628713_0.jpg,411175521628713,2024-04-17T21:42:04.086000+00:00,2024,34.052562681323,-118.29902384042,180.47539002473,False,dan613,https://www.mapillary.com/app/?pKey=411175521628713,CC BY-SA 4.0,2,318,1,unknown,OVER 6.000 LBS | 12800m-37,0.815
koreatown/1252215821948408_0,koreatown,crops/koreatown/1252215821948408_0.jpg,1252215821948408,2016-10-19T18:53:31.585000+00:00,2016,34.06177023609,-118.30721992794,273.29054950086,False,jopparn,https://www.mapillary.com/app/?pKey=1252215821948408,CC BY-SA 4.0,1,295,2,parking,15 | MINUTE | PARKING | 8AM T0 6PM,0.896
koreatown/293927392200513_0,koreatown,crops/koreatown/293927392200513_0.jpg,293927392200513,2020-01-24T00:58:08.171000+00:00,2020,34.065314,-118.309123,211.67016601562,False,cfwarren3,https://www.mapillary.com/app/?pKey=293927392200513,CC BY-SA 4.0,1,391,1,unknown,2,0.55
koreatown/470746617533294_0,koreatown,crops/koreatown/470746617533294_0.jpg,470746617533294,2020-01-23T23:41:33.177000+00:00,2020,34.063444,-118.309079,91.757781982422,False,turne514,https://www.mapillary.com/app/?pKey=470746617533294,CC BY-SA 4.0,1,274,24,parking,7AM | 9AM | 4PM | 7PM,0.995
koreatown/486109869472373_0,koreatown,crops/koreatown/486109869472373_0.jpg,486109869472373,2016-10-19T18:55:51.773000+00:00,2016,34.063094802132,-118.30786245961,4.0769771663776,False,jopparn,https://www.mapillary.com/app/?pKey=486109869472373,CC BY-SA 4.0,2,272,6,parking,PARKING,0.999
koreatown/250686736803514_0,koreatown,crops/koreatown/250686736803514_0.jpg,250686736803514,2020-01-20T22:26:54.116000+00:00,2020,34.06532,-118.309088,1.0910034179688,False,cfwarren3,https://www.mapillary.com/app/?pKey=250686736803514,CC BY-SA 4.0,1,283,1,parking,11PM6AM | NIGHTLYC,0.944
koreatown/355762869299823_0,koreatown,crops/koreatown/355762869299823_0.jpg,355762869299823,2020-01-18T20:12:56.437000+00:00,2020,34.063582,-118.300237,277.76092529297,False,cfwarren3,https://www.mapillary.com/app/?pKey=355762869299823,CC BY-SA 4.0,1,317,1,parking,4PM7PM | SAT&SUN | SEWP | ERCEP,0.787
koreatown/932663620882924_0,koreatown,crops/koreatown/932663620882924_0.jpg,932663620882924,2020-01-20T23:43:11.147000+00:00,2020,34.054501,-118.309389,268.630859375,False,cfwarren3,https://www.mapillary.com/app/?pKey=932663620882924,CC BY-SA 4.0,2,299,1,parking,PARKING | ONLY | 1l2PM,0.857
koreatown/1462497850753678_0,koreatown,crops/koreatown/1462497850753678_0.jpg,1462497850753678,2017-08-10T07:52:51+00:00,2017,34.057606388889,-118.30095638889,266.92062237364,False,mly_la,https://www.mapillary.com/app/?pKey=1462497850753678,CC BY-SA 4.0,2,301,1,parking,10AMIPM | 2FOUR | PARKING | 8AN | 6PM,0.843
koreatown/512783949727652_0,koreatown,crops/koreatown/512783949727652_0.jpg,512783949727652,2016-10-19T18:26:25.620000+00:00,2016,34.063541050678,-118.30046924489,109.74740195805,False,jopparn,https://www.mapillary.com/app/?pKey=512783949727652,CC BY-SA 4.0,1,290,5,parking,4PM×7PM,0.886
koreatown/219466769627236_0,koreatown,crops/koreatown/219466769627236_0.jpg,219466769627236,2020-01-25T00:41:03.195000+00:00,2020,34.061937,-118.29577,283.42059326172,False,turne514,https://www.mapillary.com/app/?pKey=219466769627236,CC BY-SA 4.0,2,343,1,unknown,V,0.669
koreatown/134438485366615_0,koreatown,crops/koreatown/134438485366615_0.jpg,134438485366615,2015-09-11T00:15:00.702000+00:00,2015,34.058596,-118.298709,356.9661,False,canadarunner,https://www.mapillary.com/app/?pKey=134438485366615,CC BY-SA 4.0,2,290,1,parking,10AM=IPM | 2HOUR | PARKING | 8HMA6PM,0.868
